Address,Suburb,Regionname,Type,Price_boxcox,Method,Date,Distance_yeojohnson,NewBed_yeojohnson,Bathroom_boxcox,Car_yeojohnson,Landsize_no_out,Propertycount,Landsize_Indicator
3 Sirius Ct,Yallambie,Northern Metropolitan,h,7.342385521342991,S,2017-06-24,0.5789463872451864,2.157793988902932,0.46717823203800657,1.3141595427987196,0.46352247605011054,1369.0,0
1/43 Abbotsford St,Abbotsford,Northern Metropolitan,u,7.2101694140404184,PI,2017-05-27,0.2655010934834762,1.5527819450628428,0.0,0.7751830004004951,0.0,4019.0,1
67 Yarra St,Abbotsford,Northern Metropolitan,h,7.461943564892835,S,2017-05-27,0.2655010934834762,2.157793988902932,0.0,0.7751830004004951,0.19896831245394253,4019.0,0
5 Rita St,Aberfeldie,Western Metropolitan,h,7.625972207386604,S,2017-05-27,0.44733609661763696,3.207915376752762,0.6039493258762062,1.3141595427987196,0.4104642593957259,1543.0,0
163 Halsey Rd,Airport West,Western Metropolitan,h,7.274863801393317,S,2017-05-27,0.5266446653986768,1.5527819450628428,0.0,1.7408240737773015,0.27560795873249816,3464.0,0
127A Parer Rd,Airport West,Western Metropolitan,t,7.343537762840089,S,2017-05-27,0.5266446653986768,2.157793988902932,0.46717823203800657,0.7751830004004951,0.2210759027266028,3464.0,0
96 Danks St,Albert Park,Southern Metropolitan,h,7.47837442393916,S,2017-05-27,0.2655010934834762,2.157793988902932,0.0,0.7751830004004951,0.10980103168754606,3280.0,0
99 Merton St,Albert Park,Southern Metropolitan,h,7.5318254080742335,S,2017-05-27,0.2655010934834762,2.157793988902932,0.0,0.7751830004004951,0.13706705969049374,3280.0,0
2/36 Selwyn St,Albion,Western Metropolitan,u,7.254529900546151,SA,2017-05-27,0.5290829629433204,2.157793988902932,0.46717823203800657,1.3141595427987196,0.18201915991156964,2185.0,0
7 Maidstone St,Altona,Western Metropolitan,h,7.388618501806205,S,2017-05-27,0.5410316110357939,1.5527819450628428,0.0,0.7751830004004951,0.5475313190862197,5301.0,0
70 Purnell St,Altona,Western Metropolitan,h,7.382681603248632,S,2017-05-27,0.5410316110357939,2.157793988902932,0.0,2.0996267320370774,0.42372881355932207,5301.0,0
8/74 Denbigh Rd,Armadale,Southern Metropolitan,u,7.1554772997135645,VB,2017-05-27,0.40817443876894643,1.5527819450628428,0.0,0.0,0.8084008843036109,4836.0,0
5/6 St James Rd,Armadale,Southern Metropolitan,u,7.250238979631632,S,2017-05-27,0.40817443876894643,1.5527819450628428,0.0,0.7751830004004951,0.6654384672070744,4836.0,0
31A Sutherland Rd,Armadale,Southern Metropolitan,h,7.525773833901386,VB,2017-05-27,0.40817443876894643,2.157793988902932,0.46717823203800657,1.3141595427987196,0.25644804716285924,4836.0,0
39 Middle St,Ascot Vale,Western Metropolitan,h,7.482194976974877,S,2017-05-27,0.3299151225616209,2.157793988902932,0.46717823203800657,0.7751830004004951,0.18938835666912307,6567.0,0
30 Milton St,Ascot Vale,Western Metropolitan,h,7.346108742022008,PI,2017-05-27,0.3299151225616209,2.157793988902932,0.0,0.0,0.15991156963890937,6567.0,0
13 Victory Pde,Ascot Vale,Western Metropolitan,h,7.456455711260308,S,2017-05-27,0.3299151225616209,2.157793988902932,0.46717823203800657,1.3141595427987196,0.417096536477524,6567.0,0
91A Walter St,Ascot Vale,Western Metropolitan,h,7.400473832481423,S,2017-05-27,0.3299151225616209,2.157793988902932,0.46717823203800657,1.3141595427987196,0.18717759764185704,6567.0,0
55 Fakenham Rd,Ashburton,Southern Metropolitan,h,7.5402951802528735,S,2017-05-27,0.5217174656198347,2.7041577949550764,0.0,0.7751830004004951,0.49815770081061167,3052.0,0
27 Vears Rd,Ashburton,Southern Metropolitan,h,7.516349802616657,S,2017-05-27,0.5217174656198347,2.157793988902932,0.46717823203800657,1.3141595427987196,0.5313190862196021,3052.0,0
31 Mill St,Aspendale,South-Eastern Metropolitan,h,7.415062264545828,PI,2017-05-27,0.7310688457891553,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.44141488577745025,2824.0,0
24 Thompson St,Avondale Heights,Western Metropolitan,h,7.337421049618379,SP,2017-05-27,0.5039115894550159,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.4222549742078114,4502.0,0
1/100 Balwyn Rd,Balwyn,Southern Metropolitan,u,7.1858203493761845,PI,2017-05-27,0.45942698159194767,1.5527819450628428,0.0,0.7751830004004951,0.0,5682.0,1
5/4 Raynes St,Balwyn,Southern Metropolitan,u,7.302336430081436,VB,2017-05-27,0.45942698159194767,1.5527819450628428,0.0,0.7751830004004951,0.10022107590272661,5682.0,0
1/18 Weir St,Balwyn,Southern Metropolitan,u,7.255378620027563,S,2017-05-27,0.45942698159194767,1.5527819450628428,0.0,0.7751830004004951,0.8319823139277819,5682.0,0
4/229 Whitehorse Rd,Balwyn,Southern Metropolitan,u,7.335939675273038,S,2017-05-27,0.45942698159194767,1.5527819450628428,0.46717823203800657,0.7751830004004951,0.0,5682.0,1
2/37 Aylmer St,Balwyn North,Southern Metropolitan,h,7.444131766545701,VB,2017-05-27,0.5090914053788339,2.157793988902932,0.46717823203800657,1.3141595427987196,0.7184966838614592,7809.0,0
2/10 Bolinda Rd,Balwyn North,Southern Metropolitan,t,7.449500947705619,S,2017-05-27,0.5090914053788339,2.157793988902932,0.46717823203800657,0.7751830004004951,0.1915991156963891,7809.0,0
16 Burton St,Balwyn North,Southern Metropolitan,h,7.548977575048701,S,2017-05-27,0.5090914053788339,2.7041577949550764,0.6039493258762062,1.3141595427987196,0.38761974944731026,7809.0,0
17 Cityview Rd,Balwyn North,Southern Metropolitan,h,7.536541574631742,S,2017-05-27,0.5090914053788339,3.207915376752762,0.46717823203800657,0.7751830004004951,0.46352247605011054,7809.0,0
10 Columba St,Balwyn North,Southern Metropolitan,h,7.4910902747293004,S,2017-05-27,0.5090914053788339,2.157793988902932,0.0,0.7751830004004951,0.5136330140014739,7809.0,0
2/14 Hatfield St,Balwyn North,Southern Metropolitan,u,7.302336430081436,S,2017-05-27,0.5090914053788339,1.5527819450628428,0.0,0.7751830004004951,0.09874723655121592,7809.0,0
109 Maud St,Balwyn North,Southern Metropolitan,h,7.581069641444453,S,2017-05-27,0.5090914053788339,1.5527819450628428,0.0,1.3141595427987196,0.5696389093588798,7809.0,0
15 Clifford St,Bayswater,Eastern Metropolitan,h,7.295328021185381,PI,2017-05-27,0.7548213570500797,2.7041577949550764,0.46717823203800657,2.0996267320370774,0.5637435519528372,5030.0,0
13 Bodley St,Beaumaris,Southern Metropolitan,h,7.56479842027459,S,2017-05-27,0.665709421111096,2.7041577949550764,0.6039493258762062,1.3141595427987196,0.5187914517317612,5366.0,0
2 Erica Ct,Bellfield,Eastern Metropolitan,h,7.306270394148152,SP,2017-05-27,0.48515202947909375,1.5527819450628428,0.0,0.7751830004004951,0.19970523212969787,790.0,0
124 Oriel Rd,Bellfield,Eastern Metropolitan,h,7.320561260328156,PI,2017-05-27,0.48515202947909375,2.157793988902932,0.0,1.3141595427987196,0.501105379513633,790.0,0
8/12 Brentwood St,Bentleigh,Southern Metropolitan,u,7.161861383437077,SP,2017-05-27,0.5503133513397501,1.5527819450628428,0.0,0.7751830004004951,0.0,6795.0,1
191 Centre Rd,Bentleigh,Southern Metropolitan,h,7.474326088070854,S,2017-05-27,0.5503133513397501,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.4443625644804716,6795.0,0
11 Lydia St,Bentleigh,Southern Metropolitan,h,7.424996758505612,S,2017-05-27,0.5503133513397501,2.157793988902932,0.0,1.3141595427987196,0.28224023581429625,6795.0,0
44 Yawla St,Bentleigh,Southern Metropolitan,h,7.453006733793302,PI,2017-05-27,0.5503133513397501,2.7041577949550764,0.6039493258762062,1.3141595427987196,0.4104642593957259,6795.0,0
31 Bristol St,Bentleigh East,Southern Metropolitan,h,7.353098415003624,S,2017-05-27,0.6015588469547161,2.157793988902932,0.46717823203800657,0.7751830004004951,0.1915991156963891,10969.0,0
52 Deakin St,Bentleigh East,Southern Metropolitan,h,7.500318453102442,S,2017-05-27,0.6015588469547161,2.7041577949550764,0.46717823203800657,2.4122241001677796,0.4509948415622697,10969.0,0
81 Marlborough St,Bentleigh East,Southern Metropolitan,h,7.4664787128759595,S,2017-05-27,0.6015588469547161,2.157793988902932,0.46717823203800657,1.3141595427987196,0.4524686809137804,10969.0,0
2/10 Thana St,Bentleigh East,Southern Metropolitan,t,7.3703034324252386,S,2017-05-27,0.6015588469547161,2.157793988902932,0.46717823203800657,1.3141595427987196,0.1658069270449521,10969.0,0
2 Greystoke Ct,Berwick,Eastern Victoria,h,7.281386911310329,S,2017-05-27,0.8931810273100549,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.5836403831982314,17093.0,0
3 Thornley Dr,Berwick,Eastern Victoria,h,7.307454256342305,S,2017-05-27,0.8931810273100549,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.5865880619012528,17093.0,0
1/43 Iona St,Black Rock,Southern Metropolitan,u,7.400029576291958,S,2017-05-27,0.665709421111096,2.157793988902932,0.46717823203800657,1.3141595427987196,0.2417096536477524,2866.0,0
2/59 Iona St,Black Rock,Southern Metropolitan,u,7.264310678120825,SA,2017-05-27,0.665709421111096,1.5527819450628428,0.0,0.7751830004004951,0.11717022844509949,2866.0,0
4 Ryan Gr,Blackburn South,Eastern Metropolitan,h,7.436380858642375,S,2017-05-27,0.5934930933334296,2.7041577949550764,0.0,1.3141595427987196,0.5666912306558585,4387.0,0
1/4 Box Rd,Briar Hill,Eastern Metropolitan,h,7.250238979631632,S,2017-05-27,0.6448891042225203,2.157793988902932,0.0,1.3141595427987196,0.28887251289609434,1390.0,0
30/49 Head St,Brighton,Southern Metropolitan,t,7.49253679079668,VB,2017-05-27,0.5290829629433204,2.157793988902932,0.46717823203800657,2.0996267320370774,0.0,10579.0,1
36 Nepean Hwy,Brighton,Southern Metropolitan,h,7.427361505790992,S,2017-05-27,0.5290829629433204,2.157793988902932,0.46717823203800657,0.7751830004004951,0.2527634487840825,10579.0,0
7 Stanley St,Brighton,Southern Metropolitan,h,7.64852143353271,S,2017-05-27,0.5290829629433204,2.7041577949550764,0.6039493258762062,1.7408240737773015,0.5917464996315401,10579.0,0
10 Whyte St,Brighton,Southern Metropolitan,h,7.5827474323017094,PI,2017-05-27,0.5290829629433204,2.7041577949550764,0.6039493258762062,1.3141595427987196,0.2748710390567428,10579.0,0
1/18 William St,Brighton,Southern Metropolitan,u,7.456455711260308,S,2017-05-27,0.5290829629433204,2.157793988902932,0.0,1.3141595427987196,0.0,10579.0,1
1C Baird St,Brighton East,Southern Metropolitan,h,7.513214968413949,S,2017-05-27,0.5241895881281772,2.157793988902932,0.6671097024804146,1.3141595427987196,0.3124539425202653,6938.0,0
181 Dendy St,Brighton East,Southern Metropolitan,h,7.57469852079287,VB,2017-05-27,0.5241895881281772,2.7041577949550764,0.6039493258762062,1.3141595427987196,0.43625644804716285,6938.0,0
15 Wallen St,Brighton East,Southern Metropolitan,h,7.493256315109857,S,2017-05-27,0.5241895881281772,2.7041577949550764,0.0,1.3141595427987196,0.44657332350773765,6938.0,0
1A Wallen St,Brighton East,Southern Metropolitan,h,7.3897868089150025,SP,2017-05-27,0.5241895881281772,1.5527819450628428,0.0,0.7751830004004951,0.39941046425939575,6938.0,0
87 Academy Dr,Broadmeadows,Northern Metropolitan,h,7.2101694140404184,SP,2017-05-27,0.6055279690792773,2.157793988902932,0.0,0.7751830004004951,0.4023581429624171,4294.0,0
32 Millers Rd,Brooklyn,Western Metropolitan,t,7.279868688815623,S,2017-05-27,0.4116227259697394,2.157793988902932,0.46717823203800657,1.3141595427987196,0.1798084008843036,962.0,0
13 Blair St,Brunswick,Northern Metropolitan,h,7.344684082391499,PI,2017-05-27,0.3675696631107941,1.5527819450628428,0.0,0.7751830004004951,0.18054532056005895,11918.0,0
141 Edward St,Brunswick,Northern Metropolitan,h,7.47837442393916,S,2017-05-27,0.3675696631107941,2.157793988902932,0.0,0.7751830004004951,0.2571849668386146,11918.0,0
142 Edward St,Brunswick,Northern Metropolitan,h,7.5064760823227035,VB,2017-05-27,0.3675696631107941,2.157793988902932,0.46717823203800657,0.0,0.14738393515106854,11918.0,0
106 Evans St,Brunswick,Northern Metropolitan,h,7.4404758433980405,S,2017-05-27,0.3675696631107941,2.157793988902932,0.0,0.7751830004004951,0.32350773765659546,11918.0,0
404/9 Florence St,Brunswick,Northern Metropolitan,u,7.312458947650475,SP,2017-05-27,0.3675696631107941,1.5527819450628428,0.0,0.0,0.0,11918.0,1
11 Heller St,Brunswick,Northern Metropolitan,h,7.597074237629306,S,2017-05-27,0.3675696631107941,3.207915376752762,0.6039493258762062,2.0996267320370774,0.705232129697863,11918.0,0
32 Holloway Rd,Brunswick,Northern Metropolitan,h,7.462359886153118,SP,2017-05-27,0.3675696631107941,2.157793988902932,0.46717823203800657,1.3141595427987196,0.2955047899778924,11918.0,0
2/90 Tinning St,Brunswick,Northern Metropolitan,u,7.1858203493761845,VB,2017-05-27,0.3675696631107941,1.5527819450628428,0.0,0.7751830004004951,0.05084745762711865,11918.0,0
40 Albion St,Brunswick East,Northern Metropolitan,h,7.4271654324588265,S,2017-05-27,0.3162510303437774,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.31319086219602066,5533.0,0
73 Barkly St,Brunswick East,Northern Metropolitan,h,7.437692318617369,S,2017-05-27,0.3162510303437774,2.157793988902932,0.0,0.0,0.11864406779661017,5533.0,0
3 Bakers Pde,Brunswick West,Northern Metropolitan,h,7.444131766545701,VB,2017-05-27,0.3675696631107941,2.157793988902932,0.0,1.7408240737773015,0.35666912306558585,7082.0,0
2/7 Gordon St,Brunswick West,Northern Metropolitan,u,7.1858203493761845,S,2017-05-27,0.3675696631107941,1.5527819450628428,0.0,0.7751830004004951,0.03979366249078851,7082.0,0
8/47 Murray St,Brunswick West,Northern Metropolitan,u,7.035082970238149,S,2017-05-27,0.3675696631107941,0.8586797743388601,0.0,0.7751830004004951,0.03021370670596905,7082.0,0
209 Union St,Brunswick West,Northern Metropolitan,h,7.398914955112533,S,2017-05-27,0.3675696631107941,3.207915376752762,0.0,0.7751830004004951,0.32498157700810615,7082.0,0
2/11 Elizabeth St,Bulleen,Eastern Metropolitan,t,7.369026468156659,PI,2017-05-27,0.5362997375651538,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.13927781871775977,4480.0,0
43 Robert St,Bulleen,Eastern Metropolitan,h,7.445936541636825,S,2017-05-27,0.5362997375651538,0.8586797743388601,0.0,0.7751830004004951,0.44509948415622697,4480.0,0
15 Bent St,Bundoora,Northern Metropolitan,h,7.298508583216816,S,2017-05-27,0.5660077359814621,2.157793988902932,0.0,1.3141595427987196,0.3036109064112012,10175.0,0
16 Cranberry Pl,Bundoora,Northern Metropolitan,h,7.350328844210039,PI,2017-05-27,0.5660077359814621,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.3831982313927782,10175.0,0
12 Jones Ct,Bundoora,Northern Metropolitan,h,7.462359886153118,S,2017-05-27,0.5660077359814621,2.157793988902932,0.46717823203800657,1.3141595427987196,0.470891672807664,10175.0,0
2a Cherrill St,Burnley,Northern Metropolitan,h,7.524232739630495,S,2017-05-27,0.23006358864159812,2.157793988902932,0.46717823203800657,0.7751830004004951,0.06853352984524687,438.0,0
12 Burke Rd,Burnside Heights,Western Metropolitan,h,7.251534625472557,S,2017-05-27,0.621002269938452,2.157793988902932,0.46717823203800657,1.3141595427987196,0.3537214443625645,1686.0,0
250 Burwood Hwy,Burwood,Southern Metropolitan,h,7.510746483981721,S,2017-05-27,0.5266446653986768,2.157793988902932,0.0,0.0,0.4760501105379514,5678.0,0
39 Leonard St,Burwood,Southern Metropolitan,h,7.43553352088434,S,2017-05-27,0.5266446653986768,2.157793988902932,0.0,0.7751830004004951,0.42962417096536476,5678.0,0
11 McComas Gr,Burwood,Southern Metropolitan,h,7.498505159864753,S,2017-05-27,0.5266446653986768,4.123250487260385,0.6671097024804146,1.3141595427987196,0.5637435519528372,5678.0,0
2/277 Warrigal Rd,Burwood,Southern Metropolitan,t,7.293541636567431,S,2017-05-27,0.5266446653986768,1.5527819450628428,0.0,0.7751830004004951,0.10906411201179071,5678.0,0
2C Ray Rd,Burwood East,Eastern Metropolitan,t,7.320561260328156,PI,2017-05-27,0.6191019636214918,2.157793988902932,0.46717823203800657,1.3141595427987196,0.22549742078113486,4048.0,0
19 Tussock Gr,Cairnlea,Western Metropolitan,h,7.300604495554398,S,2017-05-27,0.621002269938452,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.4384672070744289,2674.0,0
26 Oxford St,Camberwell,Southern Metropolitan,h,7.495684337259448,S,2017-05-27,0.45343587108640127,2.157793988902932,0.46717823203800657,1.3141595427987196,0.32866617538688286,8920.0,0
2/4 Tyne St,Camberwell,Southern Metropolitan,h,7.442311617689262,VB,2017-05-27,0.45343587108640127,2.157793988902932,0.46717823203800657,1.3141595427987196,0.236551215917465,8920.0,0
43 Matlock St,Canterbury,Southern Metropolitan,h,7.5353726533377525,S,2017-05-27,0.4739570234389396,2.157793988902932,0.46717823203800657,0.7751830004004951,0.264554163596168,3265.0,0
6 Maysia St,Canterbury,Southern Metropolitan,h,7.584871070381468,S,2017-05-27,0.4739570234389396,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.4819454679439941,3265.0,0
42 Parlington St,Canterbury,Southern Metropolitan,h,7.729997170518162,S,2017-05-27,0.4739570234389396,2.7041577949550764,0.6039493258762062,1.3141595427987196,0.7126013264554164,3265.0,0
1003/123 Pelham St,Carlton,Northern Metropolitan,u,7.404431848819241,VB,2017-05-27,0.17424854802873824,1.5527819450628428,0.46717823203800657,1.3141595427987196,0.0,6786.0,1
673 Canning St,Carlton North,Northern Metropolitan,h,7.496534593400373,S,2017-05-27,0.29198068109076164,2.157793988902932,0.0,0.0,0.15917464996315403,3106.0,0
3/51 Coorigil Rd,Carnegie,Southern Metropolitan,u,7.391412025109541,S,2017-05-27,0.5192280257436688,2.157793988902932,0.46717823203800657,1.3141595427987196,0.0,7822.0,1
42 Elimatta Rd,Carnegie,Southern Metropolitan,h,7.469717011046872,VB,2017-05-27,0.5192280257436688,2.157793988902932,0.46717823203800657,1.3141595427987196,0.4576271186440678,7822.0,0
38 Trafford Rd,Carrum Downs,South-Eastern Metropolitan,h,7.220233652033925,S,2017-05-27,0.8901971233729098,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.4053058216654385,8060.0,0
5/14 Briggs St,Caulfield,Southern Metropolitan,u,7.241411308004397,S,2017-05-27,0.4823872598710385,1.5527819450628428,0.0,0.7751830004004951,0.44288872512896094,2379.0,0
641 Inkerman Rd,Caulfield North,Southern Metropolitan,h,7.4644293123352865,S,2017-05-27,0.45644473333412827,1.5527819450628428,0.0,1.3141595427987196,0.2262343404568902,6923.0,0
14 Stone St,Caulfield South,Southern Metropolitan,h,7.485202185446465,S,2017-05-27,0.4823872598710385,2.7041577949550764,0.0,1.3141595427987196,0.4303610906411201,5051.0,0
2/15 Atkinson St,Chadstone,Southern Metropolitan,h,7.212726157104479,PI,2017-05-27,0.557122208459128,1.5527819450628428,0.0,1.3141595427987196,0.6610169491525424,3582.0,0
1 Dewrang St,Cheltenham,Southern Metropolitan,h,7.383881917975763,SA,2017-05-27,0.6757215760913639,2.157793988902932,0.0,1.3141595427987196,0.3920412675018423,9758.0,0
1/21 Kayden St,Cheltenham,Southern Metropolitan,u,7.254954649583404,S,2017-05-27,0.6757215760913639,1.5527819450628428,0.0,0.7751830004004951,0.7943994104642594,9758.0,0
6 Tilley St,Cheltenham,Southern Metropolitan,h,7.414022380565157,S,2017-05-27,0.6757215760913639,2.157793988902932,0.0,1.3141595427987196,0.4303610906411201,9758.0,0
37 Woodland Dr,Cheltenham,Southern Metropolitan,h,7.312458947650475,SP,2017-05-27,0.6757215760913639,2.157793988902932,0.0,1.3141595427987196,0.2579218865143699,9758.0,0
2 Greenridge Ct,Chirnside Park,Eastern Victoria,h,7.359067716669769,SP,2017-05-27,0.8047442771119692,2.7041577949550764,0.46717823203800657,1.7408240737773015,0.5408990420044215,3789.0,0
7 Jaguar Dr,Clayton,South-Eastern Metropolitan,h,7.390948908995591,S,2017-05-27,0.6554372377982038,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.5416359616801769,5837.0,0
1/1 Hadkinson St,Clayton South,South-Eastern Metropolitan,u,7.293541636567431,SP,2017-05-27,0.6690749535378047,2.157793988902932,0.46717823203800657,1.3141595427987196,0.2675018422991894,4734.0,0
15 Caroline St,Clifton Hill,Northern Metropolitan,h,7.471317741109137,S,2017-05-27,0.29699768731747184,2.157793988902932,0.0,0.0,0.1414885777450258,2954.0,0
8/96 Spensley St,Clifton Hill,Northern Metropolitan,u,7.235026225967815,S,2017-05-27,0.29699768731747184,1.5527819450628428,0.0,0.0,0.0,2954.0,1
48 Barrow St,Coburg,Northern Metropolitan,h,7.49468797750358,S,2017-05-27,0.42175353528042087,3.207915376752762,0.46717823203800657,1.7408240737773015,0.4642593957258659,11204.0,0
83 The Grove,Coburg,Northern Metropolitan,h,7.4022418464433395,S,2017-05-27,0.42175353528042087,2.157793988902932,0.46717823203800657,0.7751830004004951,0.37730287398673545,11204.0,0
10 Arthur St,Coburg North,Northern Metropolitan,h,7.346108742022008,S,2017-05-27,0.42175353528042087,2.157793988902932,0.46717823203800657,1.3141595427987196,0.498894620486367,3445.0,0
2/4 Manly Ct,Coburg North,Northern Metropolitan,t,7.220233652033925,VB,2017-05-27,0.42175353528042087,1.5527819450628428,0.46717823203800657,0.7751830004004951,0.10537951363301401,3445.0,0
43 Campbell St,Collingwood,Northern Metropolitan,h,7.411927508125184,S,2017-05-27,0.20361535703368,1.5527819450628428,0.0,0.0,0.10611643330876935,4553.0,0
81 Easey St,Collingwood,Northern Metropolitan,h,7.355833882246503,VB,2017-05-27,0.20361535703368,1.5527819450628428,0.0,0.0,0.10243183492999264,4553.0,0
2 Andover La,Craigieburn,Northern Metropolitan,t,7.105338206176821,S,2017-05-27,0.7179207848792929,1.5527819450628428,0.0,0.7751830004004951,0.1451731761238025,15510.0,0
5 Healey St,Craigieburn,Northern Metropolitan,h,7.207064221654164,S,2017-05-27,0.7179207848792929,2.157793988902932,0.46717823203800657,0.0,0.4406779661016949,15510.0,0
10 Huntingdale Ct,Craigieburn,Northern Metropolitan,h,7.210682989365831,S,2017-05-27,0.7179207848792929,3.6787968551397294,0.46717823203800657,1.3141595427987196,0.48268238761974946,15510.0,0
77 Huntington Dr,Craigieburn,Northern Metropolitan,h,7.168080014334461,S,2017-05-27,0.7179207848792929,2.157793988902932,0.46717823203800657,0.7751830004004951,0.20633750921149596,15510.0,0
84 Royal Tce,Craigieburn,Northern Metropolitan,t,7.161861383437077,S,2017-05-27,0.7179207848792929,2.157793988902932,0.46717823203800657,1.3141595427987196,0.16138540899042006,15510.0,0
311/163 Cremorne St,Cremorne,Northern Metropolitan,u,7.241411308004397,S,2017-05-27,0.23006358864159812,1.5527819450628428,0.46717823203800657,0.7751830004004951,0.0,1123.0,1
52 Wellington St,Cremorne,Northern Metropolitan,h,7.435439165245214,S,2017-05-27,0.23006358864159812,1.5527819450628428,0.0,1.3141595427987196,0.11422254974207811,1123.0,0
24 Abraham Dr,Croydon,Eastern Metropolitan,h,7.300604495554398,S,2017-05-27,0.7520959951531083,2.7041577949550764,0.46717823203800657,1.7408240737773015,0.6477523949889462,11925.0,0
13 Robinson St,Croydon,Eastern Metropolitan,h,7.269747300124155,S,2017-05-27,0.7520959951531083,2.157793988902932,0.0,1.3141595427987196,0.3352984524686809,11925.0,0
8 Wildberry Cl,Croydon Hills,Eastern Metropolitan,h,7.357189075579612,S,2017-05-27,0.7520959951531083,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.5386882829771555,1705.0,0
57 Blazey Rd,Croydon South,Eastern Metropolitan,h,7.326839589931345,SA,2017-05-27,0.7520959951531083,2.157793988902932,0.0,1.3141595427987196,0.6374355195283714,1863.0,0
7 Eton Ct,Dandenong,South-Eastern Metropolitan,h,7.236868467874044,SP,2017-05-27,0.774719189266869,2.157793988902932,0.0,0.7751830004004951,0.5969049373618276,10894.0,0
43 Power St,Dandenong,South-Eastern Metropolitan,h,7.280629058800137,PI,2017-05-27,0.774719189266869,2.157793988902932,0.0,1.3141595427987196,0.39793662490788506,10894.0,0
7 Ballina Ct,Deer Park,Western Metropolitan,h,7.178294308759587,S,2017-05-27,0.621002269938452,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.5187914517317612,6388.0,0
5 Livingston St,Deer Park,Western Metropolitan,h,7.241411308004397,S,2017-05-27,0.621002269938452,2.157793988902932,0.0,1.7408240737773015,0.391304347826087,6388.0,0
8 Drum St,Derrimut,Western Metropolitan,h,7.258742677360683,S,2017-05-27,0.6191019636214918,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.38909358879882094,2276.0,0
15 Eureka Rd,Diggers Rest,Western Metropolitan,h,7.171129803938184,S,2017-05-27,0.8119356262596554,2.157793988902932,0.0,1.3141595427987196,0.44804716285924834,1184.0,0
4 Ruby Pl,Dingley Village,South-Eastern Metropolitan,h,7.435816338986313,S,2017-05-27,0.7410136957007368,2.7041577949550764,0.46717823203800657,1.7408240737773015,0.45983787767133383,3940.0,0
41 Bordeaux St,Doncaster,Eastern Metropolitan,h,7.494830605849637,S,2017-05-27,0.5725336842429969,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.4922623434045689,9028.0,0
9 Ella Ct,Doncaster,Eastern Metropolitan,h,7.395536476877132,S,2017-05-27,0.5725336842429969,2.157793988902932,0.0,0.7751830004004951,0.4664701547531319,9028.0,0
59 Wetherby Rd,Doncaster,Eastern Metropolitan,h,7.434872158116714,S,2017-05-27,0.5725336842429969,2.7041577949550764,0.46717823203800657,1.7408240737773015,0.5401621223286662,9028.0,0
2/24 Boronia Gr,Doncaster East,Eastern Metropolitan,u,7.347806394801534,S,2017-05-27,0.6114047752692211,2.157793988902932,0.46717823203800657,1.3141595427987196,0.14369933677229182,10999.0,0
31 Cavalier St,Doncaster East,Eastern Metropolitan,h,7.469877631014762,S,2017-05-27,0.6114047752692211,2.157793988902932,0.46717823203800657,1.3141595427987196,0.5121591746499632,10999.0,0
30 Daphne St,Doncaster East,Eastern Metropolitan,h,7.4590062073092245,S,2017-05-27,0.6114047752692211,2.157793988902932,0.46717823203800657,1.7408240737773015,0.4819454679439941,10999.0,0
2A Dianne St,Doncaster East,Eastern Metropolitan,h,7.454738213631477,S,2017-05-27,0.6114047752692211,2.157793988902932,0.46717823203800657,1.3141595427987196,0.29624170965364777,10999.0,0
91 Edithvale Rd,Edithvale,South-Eastern Metropolitan,h,7.525773833901386,S,2017-05-27,0.8035340729310304,3.6787968551397294,0.6671097024804146,2.0996267320370774,0.6190125276344879,2546.0,0
24 Tudor Ct,Edithvale,South-Eastern Metropolitan,u,7.259783977380209,S,2017-05-27,0.8035340729310304,1.5527819450628428,0.0,1.3141595427987196,0.3102431834929993,2546.0,0
111 Nepean Hwy,Elsternwick,Southern Metropolitan,h,7.395536476877132,S,2017-05-27,0.4379725458688096,2.157793988902932,0.46717823203800657,0.7751830004004951,0.22549742078113486,4898.0,0
1/6 Parnell St,Elsternwick,Southern Metropolitan,t,7.540008870733054,S,2017-05-27,0.4379725458688096,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.34635224760501104,4898.0,0
17 Beard St,Eltham,Eastern Metropolitan,h,7.343250259923211,S,2017-05-27,0.677366027247526,3.6787968551397294,0.6039493258762062,1.7408240737773015,0.5924834193072955,6990.0,0
